=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.03 16:16:32 =~=~=~=~=~=~=~=~=~=~=~=
#		Counts		tmeasure=2
1		10000002
2		10000001
3		10000002
4		10000002
5		10000002
6		9400923
7		4803821
8		10000003
9		10000003
10		7261545
11		10000002
12		10000002
13		10000001
14		10000002
15		10000002
16		10000001
17		10000002
18		10000000
19		10000001
20		10000002
21		10000002
22		10000001
23		10000001
24		10000002
25		10000002
26		10000000
27		10000001
28		10000001
29		10000000
30		10000002
31		10000002
32		10000001
33		10000003
34		10000002
35		9999999
36		10000001
37		10000001
38		10000002
39		10000002
40		10000001
41		10000003
42		10000002
43		10000002
44		10000002
45		10000002
46		10000002
47		10000002
48		10000001
49		10000002
50		10000002
51		10000002
52		10000002
53		10000002
54		10000002
55		10000001
56		10000001
57		10000002
58		10000002
59		10000001
60		10000001
61		10000001
62		10000002
63		10000003
64		10000002
65		10000000
66		10000000
67		10000002
68		10000002
69		10000000
70		10000001
71		10000000
72		10000028
73		10000001
74		10000000
75		10000000
76		10000002
77		10000002
78		10000001
79		10000002
80		10000002
81		10000002
82		10000002
83		10000002
84		10000001
85		10000002
86		10000002
87		10000002
88		10000002
89		10000002
90		10000002
91		10000001
92		10000000
93		10000002
94		10000001
95		10000002
96		10000002
97		10000002
98		10000002
99		10000002
100		10000001
101		10000001
102		10000003
103		10000002
104		10000001
105		10000002
106		10000000
107		10000002
108		10000002
109		10000000
110		10000001
111		10000001
112		10000002
113		10000002
114		10000001
115		10000002
116		10000001
117		10000002
118		10000001
119		10000002
120		10000000
121		10000002
122		10000002
123		10000002
124		10000002
125		10000002
126		10000001
127		10000002
128		10000000
129		10000001
130		10000000
131		10000001
132		10000002
133		10000002
134		10000002
135		10000001
136		10000001
137		10000001
138		10000003
139		10000001
140		10000002
141		10000001
142		10000002
143		10000001
144		10000002
145		10000002
146		10000002
147		10000001
148		10000001
149		10000002
150		10000001
151		10000001
152		10000001
153		10000000
154		10000001
155		10000000
156		10000001
157		10000002
158		10000001
159		10000002
160		10000002
161		10000001
162		10000001
163		10000001
164		10000001
165		10000001
166		10000001
167		10000001
168		10000002
169		10000002
170		10000001
171		10000000
172		10000002
173		10000001
174		10000001
175		10000002
176		10000001
177		10000001
178		10000001
179		10000002
180		10000001
181		10000001
182		10000002
183		10000002
184		10000002
185		10000000
186		10000001
187		10000000
188		10000002
189		10000000
190		10000002
191		10000001
192		10000001
193		10000001
194		10000001
195		10000001
196		10000001
197		10000001
198		10000002
199		10000002
200		10000000
201		10000001
202		10000001
203		10000001
204		10000001
205		10000001
206		10000001
207		10000000
208		10000001
209		10000001
210		10000001
211		10000002
212		10000003
213		10000001
214		10000002
215		10000002
216		10000002
217		10000002
218		10000002
219		10000002
220		10000002
221		10000001
222		10000002
223		10000002
224		10000001
225		10000002
226		10000001
227		10000002
228		10000002
229		10000002
230		10000001
231		10000002
232		10000001
233		10000001
234		10000001
235		10000002
236		10000002
237		10000001
238		10000001
239		10000001
240		10000002
241		10000002
242		10000001
243		10000000
244		10000001
245		10000002
246		10000001
247		10000002
248		10000001
249		10000001
250		10000003
251		10000001
252		10000001
253		10000001
254		10000001
255		10000001
256		10000001
257		10000002
258		10000002
259		10000002
260		10000002
261		10000021
262		10000001
263		10000001
264		10000001
265		10000001
266		10000002
267		10000001
268		10000002
269		10000002
270		10000001
271		10000001
272		10000002
273		10000001
274		10000001
275		10000002
276		10000002
277		10000002
278		10000002
279		10000000
280		10000002
281		10000002
282		10000002
283		10000001
284		10000001
285		10000001
286		10000002
287		10000001
288		9999971
289		10000002
290		10000002
291		10000001
292		10000002
293		10000001
294		10000001
295		10000002
296		10000001
297		10000001
298		10000001
299		10000001
300		10000001
301		10000001
302		10000002
303		10000001
304		10000002
305		10000001
306		10000001
307		10000000
308		10000002
309		10000001
310		10000000
311		10000001
312		10000002
313		10000002
314		10000001
315		10000002
316		10000001
317		10000003
318		10000001
319		10000002
320		10000002
321		10000000
322		10000002
323		10000001
324		10000000
325		10000001
326		10000002
327		10000001
328		10000000
329		10000001
330		10000002
331		10000001
332		10000002
333		10000000
334		10000002
335		10000001
336		10000002
337		10000001
338		10000002
339		10000002
340		10000025
341		10000001
342		10000001
343		10000002
344		10000001
345		10000001
346		10000001
347		10000002
348		10000002
349		10000002
350		10000002
351		10000002
352		10000002
353		10000000
354		10000002
355		10000001
356		10000001
357		10000001
358		10000002
359		10000003
360		10000002
361		10000003
362		10000001
363		10000001
364		10000002
365		10000002
366		10000002
367		9999983
368		10000002
369		10000001
370		10000002
371		10000001
372		10000002
373		10000002
374		10000001
375		10000001
376		10000001
377		10000002
378		10000001
379		10000002
380		10000002
381		10000001
382		10000001
383		10000002
384		10000002
385		10000002
386		10000002
387		10000001
388		10000002
389		10000002
390		10000001
391		10000001
392		10000001
393		10000002
394		10000002
395		10000001
396		10000002
397		10000003
398		10000001
399		10000001
400		10000002
401		10000001
402		10000002
403		10000001
404		10000001
405		10000001
406		10000001
407		10000001
408		10000002
409		10000002
410		10000001
411		10000001
412		10000001
413		10000001
414		10000002
415		10000002
416		10000002
417		10000001
418		10000002
419		10000009
420		10000002
421		10000001
422		10000002
423		10000001
424		10000002
425		10000002
426		10000002
427		10000002
428		10000002
429		10000001
430		10000002
431		10000002
432		10000000
433		10000000
434		10000002
435		10000001
436		10000003
437		10000002
438		10000002
439		10000002
440		10000001
441		10000002
442		10000002
443		10000001
444		10000002
445		10000001
446		9999998
447		10000002
448		10000000
449		10000002
450		10000000
451		10000001
452		10000002
453		10000001
454		10000001
455		10000001
456		10000001
457		10000001
458		10000001
459		10000001
460		10000001
461		10000002
462		10000002
463		10000002
464		10000001
465		10000001
466		10000001
467		10000001
468		10000001
469		10000001
470		10000001
471		10000001
472		10000002
473		10000002
474		10000001
475		10000001
476		10000002
477		10000002
478		10000001
479		10000002
480		10000000
481		10000002
482		10000002
483		10000002
484		10000002
485		10000001
486		10000001
487		10000002
488		10000002
489		10000001
490		10000001
491		10000002
492		10000002
493		10000001
494		10000002
495		10000000
496		10000002
497		10000001
498		10000002
499		10000001
500		10000001
501		10000001
502		10000001
503		10000002
504		10000002
505		10000001
506		10000001
507		10000001
508		10000001
509		10000002
510		10000001
511		10000001
512		10000001
513		6310613
514		10000001
515		10000001
516		10000001
517		10000002
518		10000001
519		10000000
520		10000002
521		10000001
522		10000001
523		10000002
524		10000002
525		10000000
526		10000001
527		5000002
528		10000002
529		10000002
530		10000002
531		10000002
532		10000000
533		10000002
534		10000002
535		10000002
536		10000002
537		10000002
538		10000001
539		10000001
540		10000002
541		10000000
542		10000002
543		10000002
544		10000001
545		10000002
546		10000002
547		10000001
548		10000002
549		10000001
550		10000002
5
