=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.03 12:57:47 =~=~=~=~=~=~=~=~=~=~=~=
#		Counts		tmeasure=50
1		250000001
2		230000003
3		250000000
4		250000001
5		250000002
6		250000001
7		250000001
8		250000002
9		250000002
10		250000001
11		250000001
12		250000002
13		250000000
14		250000002
15		250000002
16		249999999
17		250000001
18		250000001
19		250000000
20		250000002
21		250000002
22		249999991
23		250000001
24		250000001
25		250000002
26		250000000
27		250000001
28		250000002
29		250000000
30		250000000
31		250000001
32		250000002
33		250000000
34		250000002
35		250000000
36		250000000
37		250000002
38		250000002
39		250000000
40		250000000
41		250000002
42		250000000
43		250000001
44		250000001
45		245000001
46		250000001
47		250000001
