=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.03 15:30:54 =~=~=~=~=~=~=~=~=~=~=~=
#		Counts		tmeasure=5
1		25000002
2		25000001
3		25000001
4		25000000
5		25000001
6		25000002
7		8693831
8		15530581
9		25000002
10		25000001
11		25000002
12		25000001
13		25000000
14		25000001
15		25000001
16		25000001
17		25000001
18		25000002
19		25000001
20		25000002
21		25000001
22		25000001
23		25000003
24		25000001
25		25000002
26		25000002
27		25000003
28		25000002
29		25000000
30		25000002
31		25000001
32		25000001
33		25000000
34		25000001
35		25000001
36		25000000
37		25000000
38		25000002
39		25000002
40		25000002
41		25000001
42		25000001
43		25000002
44		25000001
45		25000000
46		25000001
47		25000001
48		24999972
49		25000002
50		25000001
51		25000001
52		25000002
53		25000000
54		25000001
55		25000002
56		25000000
57		25000001
58		25000001
59		25000002
60		25000000
61		25000001
62		25000002
63		25000002
64		25000001
65		25000002
66		25000002
67		24999999
68		25000002
69		25000001
70		25000002
71		25000002
72		25000000
73		25000002
74		25000000
75		25000001
76		25000001
77		25000002
78		25000001
79		25000001
80		25000001
81		25000002
82		25000003
83		25000002
84		25000002
85		25000001
86		25000001
87		25000001
88		25000001
89		25000001
90		25000001
91		25000001
92		25000001
93		25000000
94		25000002
95		25000001
96		25000002
97		25000001
98		25000002
99		25000002
100		25000001
101		25000002
102		25000001
103		24999985
104		25000002
105		25000002
106		25000002
107		25000001
108		25000002
109		25000001
110		25000001
111		25000001
112		25000001
113		25000002
114		25000000
115		25000001
116		25000002
117		25000001
118		25000001
119		25000002
120		25000001
121		25000001
122		25000003
123		25000002
124		25000001
125		25000000
126		25000001
127		25000000
128		25000002
129		25000002
130		25000001
131		25000001
132		25000000
133		25000002
134		25000002
135		25000001
136		25000000
137		25000002
138		25000002
139		25000001
140		25000001
141		25000001
142		25000002
143		25000003
144		25000002
145		25000001
146		25000002
147		25000002
148		25000002
149		25000002
150		25000001
151		25000001
152		25000001
153		25000002
154		25000001
155		25000002
156		25000002
157		25000002
158		25000002
159		25000002
160		25000002
161		25000001
162		25000001
163		25000002
164		25000002
165		25000000
166		24999977
167		25000001
168		25000002
169		25000002
170		25000001
171		25000002
172		25000001
173		25000001
174		25000001
175		25000002
176		25000000
177		25000002
178		25000001
179		25000001
180		25000001
181		25000002
182		25000002
183		25000000
184		25000000
185		25000000
186		25000001
187		25000001
188		25000002
189		25000001
190		25000001
191		25000000
192		25000002
193		25000002
194		25000001
195		25000002
196		25000002
197		25000002
198		25000002
199		25000002
200		25000002
201		25000001
202		25000002
203		25000001
204		25000001
205		25000001
206		25000001
207		25000002
208		25000001
209		25000000
210		25000001
211		25000002
212		25000001
213		25000001
214		25000002
215		25000001
216		25000001
217		25000002
218		25000001
219		25000001
220		25000002
221		25000002
222		25000002
223		25000001
224		25000001
225		25000001
226		25000002
227		25000001
228		25000002
229		24999984
230		25000002
231		25000001
232		25000002
233		25000002
234		25000001
235		25000002
236		25000001
237		25000001
238		25000001
239		25000002
240		25000001
241		25000001
242		25000000
243		25000002
244		25000002
245		25000002
246		25000001
247		25000002
248		25000002
249		25000001
250		25000000
251		25000001
252		25000001
253		25000001
254		25000000
255		25000001
256		25000002
257		25000001
258		25000001
259		25000001
260		25000002
261		25000001
262		25000002
263		25000001
264		25000002
265		25000002
266		25000001
267		25000002
268		25000001
269		25000002
270		25000002
271		25000001
272		25000001
273		25000001
274		25000001
275		25000002
276		25000001
277		25000002
278		25000002
279		25000002
280		25000000
281		25000002
282		25000001
283		25000001
284		25000002
285		25000002
286		25000002
287		25000002
288		25000000
289		25000001
290		25000002
291		25000002
292		24999995
293		25000000
294		25000002
295		25000001
296		25000001
297		25000001
298		25000002
299		25000000
300		25000001
301		25000002
302		25000002
303		25000001
304		25000002
305		25000001
306		25000001
307		25000002
308		25000001
309		25000001
310		25000002
311		25000001
312		25000001
313		25000001
314		25000001
315		25000001
316		25000000
317		25000002
318		25000000
319		25000001
320		25000001
321		25000002
322		25000001
323		25000000
324		25000001
325		25000001
326		25000001
327		25000002
328		25000002
329		25000002
330		25000001
331		25000002
332		25000002
333		25000001
334		25000002
335		25000000
336		25000002
337		25000002
338		25000002
339		25000000
340		25000001
341		25000002
342		25000000
343		25000002
344		25000001
345		25000002
346		25000002
347		25000001
348		25000001
349		25000001
350		25000002
351		25000001
352		25000002
353		25000002
354		25000002
355		25000003
356		25000002
357		24999999
358		25000002
359		25000002
360		25000002
361		25000002
362		25000000
363		25000001
364		25000001
365		25000001
366		25000001
367		25000002
368		25000001
369		25000002
370		25000002
371		25000002
372		25000001
373		25000002
374		25000001
375		25000000
376		25000002
377		25000002
378		25000002
379		25000001
380		25000002
381		25000002
382		25000002
383		25000000
384		25000000
385		25000002
386		25000001
387		25000002
388		25000000
389		25000002
390		25000002
391		25000002
392		25000002
393		25000002
394		25000002
395		25000002
396		25000002
397		25000001
398		25000001
399		25000002
400		25000001
401		25000002
402		25000002
403		25000002
404		25000001
405		25000002
406		25000001
407		25000001
408		25000001
409		25000002
410		25000002
411		25000001
412		25000001
413		25000002
414		25000000
415		25000001
416		25000002
417		25000002
418		25000001
419		25000002
420		25000001
421		25000002
422		25000002
423		25000002
424		25000001
425		25000002
426		24999984
427		25000001
428		25000001
429		25000001
430		12099409
431		7458141
432		2835314
