=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.03 13:40:15 =~=~=~=~=~=~=~=~=~=~=~=
#		Counts		tmeasure=20
1		100000000
2		100000000
3		90000000
4		100000001
5		100000001
6		100000001
7		100000001
8		100000002
9		100000002
10		100000002
11		100000000
12		100000001
13		100000001
14		100000000
15		100000000
16		100000002
17		100000001
18		100000001
19		100000001
20		100000000
21		100000000
22		99999999
23		100000001
24		100000001
25		100000002
26		100000001
27		100000001
28		100000001
29		100000001
30		100000001
31		100000002
32		100000002
33		100000001
34		100000001
35		100000001
36		100000001
37		100000000
38		100000001
39		100000002
40		100000000
41		100000002
42		100000002
43		100000001
44		100000002
45		100000001
46		100000001
47		100000001
48		100000002
49		100000001
50		100000001
51		100000001
52		100000001
53		100000001
54		100000001
55		100000002
56		100000001
57		100000002
58		100000002
59		100000001
60		100000001
61		100000002
62		100000001
63		100000001
64		100000001
65		100000001
66		100000001
67		100000000
68		100000001
69		100000001
70		100000002
71		100000002
72		100000002
73		100000000
74		100000001
75		100000002
76		100000002
77		100000001
78		100000002
79		100000001
80		100000002
81		100000001
82		100000000
83		100000002
84		100000001
85		100000001
86		100000001
87		100000002
88		100000002
89		100000002
90		100000002
91		100000001
92		100000001
93		100000002
94		100000001
95		100000001
96		100000002
97		100000001
98		100000001
99		100000002
100		100000002
101		100000001
102		100000001
103		100000002
104		100000000
105		100000001
106		100000002
107		100000002
108		100000001
109		100000001
110		100000001
111		100000002
112		100000000
113		100000001
114		100000001
115		100000001
116		100000001
117		100000002
118		100000002
119		100000001
120		100000001
121		100000002
122		100000001
123		100000000
124		100000001
125		100000001
126		100000002
127		100000001
128		100000001
129		100000002
130		100000000
131		100000001
132		100000001
133		100000002
134		100000001
135		100000002
136		100000001
137		100000002
138		100000001
139		100000001
140		99999975
141		100000001
142		100000002
143		100000002
144		99999999
145		100000000
146		100000002
147		100000002
148		100000002
149		100000002
150		100000001
151		100000002
152		100000002
153		100000002
154		100000001
155		100000002
